VidName,ImgName,Lati,Longi,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,Score
GRMN0238,GRMN023801.jpg,37.3924,-121.9488,2467,15301,28860,26632,7161,5877,8855,17167,30643,12941,12649,2423,1167,889,737,1231,1
GRMN0238,GRMN023802.jpg,37.3924,-121.9488,1342,8023,14142,21951,6056,4675,12212,15227,37965,33666,14624,2536,786,595,415,785,1
GRMN0238,GRMN023803.jpg,37.3924,-121.9488,1511,7052,25340,35709,6815,4391,9055,10372,23982,31472,14446,2436,997,552,218,652,1
GRMN0238,GRMN023804.jpg,37.3924,-121.9488,2505,11494,30035,25040,6237,5107,9167,11085,31963,24316,11755,3412,992,466,376,1050,1
GRMN0238,GRMN023805.jpg,37.3924,-121.9488,2581,14071,43626,22764,8018,5568,9467,10495,18027,22072,11362,3226,987,651,657,1428,1
GRMN0238,GRMN023806.jpg,37.3924,-121.9488,2478,18189,34722,28812,9267,6458,7971,17491,23917,10143,9344,3154,1005,603,446,1000,1
GRMN0238,GRMN023807.jpg,37.3924,-121.9488,2603,9493,23165,25254,6517,4933,8668,10902,33193,28527,15013,3526,962,546,536,1162,1
GRMN0238,GRMN023808.jpg,37.3924,-121.9488,951,7209,14640,21532,8286,5407,5840,11159,32157,37692,21257,5788,1104,484,370,1124,1
GRMN0238,GRMN023809.jpg,37.3924,-121.9488,894,8124,14698,17221,5539,3579,5200,10035,34152,38008,25353,5181,1222,1113,1469,3212,1
GRMN0238,GRMN023810.jpg,37.3924,-121.9488,1496,9043,27984,14437,3108,2995,8160,13675,27469,30437,24700,3732,1550,946,2669,2599,1
GRMN0238,GRMN023811.jpg,37.3924,-121.9488,707,2327,36591,7571,3416,2511,8572,10227,22700,44791,22657,3817,2660,1221,2328,2904,1
GRMN0238,GRMN023812.jpg,37.3924,-121.9488,562,1256,7647,5447,3224,3142,9665,13319,38905,55009,21371,4192,3972,3324,2411,1554,1
GRMN0238,GRMN023813.jpg,37.3924,-121.9488,529,1274,2993,4043,2016,3987,15021,18909,43753,56600,21285,1858,814,860,530,528,1
GRMN0238,GRMN023814.jpg,37.3924,-121.9488,758,2354,4103,5458,2651,3226,11501,27520,52331,37608,15538,4799,1048,1989,2546,1570,1
GRMN0238,GRMN023815.jpg,37.3924,-121.9488,1696,6088,11636,12223,3708,4140,8283,31907,48950,30166,9566,2678,2046,690,508,715,1
GRMN0238,GRMN023816.jpg,37.3924,-121.9488,1883,13573,28642,11524,3028,3238,14864,40397,26332,19128,8722,1134,679,375,458,1023,1
GRMN0238,GRMN023817.jpg,37.3924,-121.9488,679,7216,15658,15293,4591,3396,7845,25646,47981,23547,14499,4335,2323,243,338,1410,1
GRMN0238,GRMN023818.jpg,37.3924,-121.9488,960,7122,15033,15339,3716,3705,9898,31645,44789,26705,12684,903,445,385,471,1200,1
GRMN0238,GRMN023819.jpg,37.3924,-121.9488,999,7322,43502,12357,4250,3611,12513,14706,23708,33832,12622,914,1101,1356,1105,1102,1
GRMN0238,GRMN023820.jpg,37.3924,-121.9488,36,194,926,2605,1417,3310,18150,37008,60317,39277,6945,418,646,1314,1165,1272,1
GRMN0238,GRMN023821.jpg,37.3924,-121.9488,539,1215,2935,3387,1884,4017,15531,37736,55325,38967,7655,906,1462,1275,753,1413,1
GRMN0238,GRMN023822.jpg,37.3924,-121.9488,934,2171,3173,3661,2346,6137,19273,38517,54857,34222,4482,1335,560,568,1079,1685,1
GRMN0238,GRMN023823.jpg,37.3924,-121.9488,1088,3466,5926,5911,2266,4289,16890,41022,51854,28542,4444,3967,1614,1270,1543,908,1
GRMN0239,GRMN023901.jpg,37.389,-121.956,1885,6472,9519,6929,3604,5579,14224,38618,46218,24960,5318,4711,2178,2570,1228,987,1
GRMN0239,GRMN023902.jpg,37.389,-121.956,48,344,953,2384,2204,4383,18401,36645,53575,39699,5275,3614,2158,1851,1885,1581,1
GRMN0239,GRMN023903.jpg,37.389,-121.956,272,642,4121,5048,1860,3315,16020,35295,55593,38732,9623,863,486,592,953,1585,1
GRMN0239,GRMN023904.jpg,37.389,-121.956,527,1107,2111,2712,1839,5050,18590,38665,54952,38069,5256,1258,1091,1009,1251,1513,1
GRMN0239,GRMN023905.jpg,37.389,-121.956,869,2131,3458,4339,2337,3806,18910,45693,56438,28484,4000,1042,625,719,879,1270,1
GRMN0239,GRMN023906.jpg,37.389,-121.956,703,1544,3999,4422,2460,4685,18158,43457,55669,27815,6785,1078,900,691,910,1724,1
GRMN0239,GRMN023907.jpg,37.389,-121.956,723,1777,4156,4740,2220,5181,18149,40584,54596,34589,4641,1001,1024,566,584,469,1
GRMN0239,GRMN023908.jpg,37.389,-121.956,546,955,3785,5296,2643,8498,16319,63135,42371,14531,7555,2096,4573,1133,938,626,1
GRMN0239,GRMN023909.jpg,37.389,-121.956,756,1217,5194,6576,3745,9496,35945,35763,29449,23845,7939,4399,5401,1886,1878,1511,1
GRMN0239,GRMN023910.jpg,37.389,-121.956,805,3926,6164,7744,7430,18044,36732,28612,21086,23082,12352,4451,2176,1162,791,443,1
GRMN0239,GRMN023911.jpg,37.389,-121.956,1961,5501,42569,7557,4035,6202,9071,19326,43754,24863,4115,1648,850,1148,1459,941,1
GRMN0239,GRMN023912.jpg,37.389,-121.956,2082,10907,67092,12524,4804,3594,7243,9661,14654,25269,9821,2008,1543,1307,1483,1008,1
GRMN0239,GRMN023913.jpg,37.389,-121.956,2584,6773,58555,12257,3833,4161,9242,6647,22586,31063,10678,1904,1717,1215,1011,774,1
GRMN0239,GRMN023914.jpg,37.389,-121.956,1273,4908,9340,11813,4199,4017,12136,27112,50525,36301,8299,1372,1377,1052,726,550,1
GRMN0239,GRMN023915.jpg,37.389,-121.956,1685,8627,12138,12100,3953,3466,9739,24107,52979,33201,6590,1698,1583,1354,985,795,1
GRMN0239,GRMN023916.jpg,37.389,-121.956,1352,5695,7113,7117,3267,3240,7594,19662,42854,43787,21872,2589,3099,2377,1426,1956,1
GRMN0239,GRMN023917.jpg,37.389,-121.956,1353,4074,5571,5944,2906,2944,12243,30255,51117,42146,13072,1073,751,326,288,937,1
GRMN0239,GRMN023918.jpg,37.389,-121.956,487,1219,21637,6603,2410,2945,11197,13691,44170,49482,15905,1075,448,678,1378,1675,1
GRMN0239,GRMN023919.jpg,37.389,-121.956,1426,4505,4370,4262,1987,3464,13123,27428,49704,43964,10185,2050,2774,2561,1497,1700,1
GRMN0239,GRMN023920.jpg,37.389,-121.956,1583,3660,6219,9361,3214,2537,8866,30441,47609,37492,13737,2962,1901,2279,1784,1355,1
GRMN0239,GRMN023921.jpg,37.389,-121.956,1223,3950,5282,7076,2582,2632,11370,30585,51392,29205,19566,3146,1081,2132,2110,1668,1
GRMN0239,GRMN023922.jpg,37.389,-121.956,1792,7684,13299,9095,3565,5196,12732,31602,35176,22652,13314,4885,6132,3036,2733,2107,1
GRMN0239,GRMN023923.jpg,37.389,-121.956,928,5460,13534,10465,4006,4452,10286,20994,46397,29991,13463,12256,2018,603,123,24,1
GRMN0240,GRMN024001.jpg,37.3831,-121.965,1214,3920,16534,11944,5683,3254,11087,24096,41742,27614,22614,4456,468,161,79,134,0
GRMN0240,GRMN024002.jpg,37.3831,-121.965,413,1418,13690,18921,6299,4420,6637,14901,40015,36101,25398,5367,677,385,169,189,0
GRMN0240,GRMN024003.jpg,37.3831,-121.965,389,1055,5703,23012,4668,4383,8812,14441,35878,45194,29488,1326,467,100,48,36,0
GRMN0240,GRMN024004.jpg,37.3831,-121.965,655,1379,5017,23100,6149,5339,6402,15757,31077,44522,28300,6140,750,252,65,96,0
GRMN0240,GRMN024005.jpg,37.3831,-121.965,225,337,1090,4432,17710,3919,5061,16799,32954,56349,28182,5514,1207,453,294,474,0
GRMN0240,GRMN024006.jpg,37.3831,-121.965,83,224,656,2139,3534,2771,8783,40320,62341,46599,4218,896,540,725,770,401,0
GRMN0240,GRMN024007.jpg,37.3831,-121.965,249,590,2293,3829,4571,7389,24484,51372,48767,22600,3028,1628,1892,1221,772,315,0
GRMN0240,GRMN024008.jpg,37.3831,-121.965,185,495,1873,8936,5996,13047,44833,71783,22665,1829,985,869,685,509,270,40,0
GRMN0240,GRMN024009.jpg,37.3831,-121.965,509,1975,8016,5472,3569,9771,26939,46979,51396,13629,2637,1280,1034,879,651,264,0
GRMN0240,GRMN024010.jpg,37.3831,-121.965,889,2340,4300,8566,3432,3747,12390,16108,33019,46652,32936,4479,1853,1607,1339,1343,0
GRMN0240,GRMN024011.jpg,37.3831,-121.965,302,1230,2069,5255,5144,3873,4092,13396,29058,45189,39213,17241,2010,2109,1963,2856,0
GRMN0240,GRMN024012.jpg,37.3831,-121.965,289,732,2224,5496,2557,2069,4821,15248,27425,45247,42747,16397,2867,2650,1968,2263,0
GRMN0240,GRMN024013.jpg,37.3831,-121.965,259,529,831,1105,1034,2648,16940,20244,37673,53037,35303,2734,490,349,595,1229,0
GRMN0240,GRMN024014.jpg,37.3831,-121.965,331,949,1493,2210,2184,2984,12438,37346,50931,25392,17834,14720,4153,397,386,1252,0
GRMN0240,GRMN024015.jpg,37.3831,-121.965,165,415,965,1730,1508,2000,8673,29258,62658,24569,16646,15528,8259,477,394,1755,0
GRMN0240,GRMN024016.jpg,37.3831,-121.965,589,3218,4647,3840,2289,2504,8988,24708,42997,26320,28311,16690,4716,1010,1442,2731,0
GRMN0240,GRMN024017.jpg,37.3831,-121.965,1204,5466,6954,6466,3634,3516,7987,14549,42763,43294,29784,5681,2292,519,262,629,0
GRMN0240,GRMN024018.jpg,37.3831,-121.965,1526,5981,8951,6740,3778,3387,3824,10201,22158,48078,35999,14581,6600,975,433,1788,0
GRMN0240,GRMN024019.jpg,37.3831,-121.965,2132,6935,9732,6890,3723,3619,5473,9235,20615,43212,32625,20396,6013,954,1029,2417,0
GRMN0240,GRMN024020.jpg,37.3831,-121.965,1136,3743,7585,6210,3193,2896,4061,9801,18832,48207,36250,19366,6523,2058,2174,2965,0
GRMN0240,GRMN024021.jpg,37.3831,-121.965,567,1800,3280,4255,2163,3188,4694,11169,27230,52474,37869,13228,5725,3227,2084,2047,0
GRMN0240,GRMN024022.jpg,37.3831,-121.965,1146,2586,7385,5308,2793,4676,5478,11035,28407,51661,36395,8232,7190,790,683,1235,0
GRMN0240,GRMN024023.jpg,37.3831,-121.965,3300,21918,17852,8296,4930,5147,11318,20146,28105,31995,13335,2440,2257,694,498,2769,0
GRMN0241,GRMN024101.jpg,37.384,-121.971,4094,19216,15618,6524,5561,7366,13557,26367,27981,20948,11961,3577,2309,1943,1125,6853,-1
GRMN0241,GRMN024102.jpg,37.384,-121.971,2636,13100,12155,7636,4385,4347,10727,18764,47750,29550,13101,5012,1759,1007,696,2375,-1
GRMN0241,GRMN024103.jpg,37.384,-121.971,1695,7357,6683,4568,3446,5549,11002,20698,46686,40858,18680,3971,1441,804,584,978,-1
GRMN0241,GRMN024104.jpg,37.384,-121.971,1409,5177,4969,3292,2487,6132,13306,27590,49627,38545,15641,3325,1261,915,480,844,-1
GRMN0241,GRMN024105.jpg,37.384,-121.971,743,3172,4316,3884,2284,4242,9494,19411,44683,47008,27083,5390,1140,684,719,747,-1
GRMN0241,GRMN024106.jpg,37.384,-121.971,1095,2427,8383,3786,2332,3871,8536,24795,47840,39731,20766,7808,1434,852,533,811,-1
GRMN0241,GRMN024107.jpg,37.384,-121.971,3374,14266,12256,9528,6001,6347,20739,16961,22344,36003,17117,3360,1291,971,732,3710,-1
GRMN0241,GRMN024108.jpg,37.384,-121.971,2146,7428,7161,7758,4507,5351,10853,29543,41024,35944,16418,2567,1282,754,593,1671,-1
GRMN0241,GRMN024109.jpg,37.384,-121.971,1624,5321,4656,6186,3572,4839,13799,30453,41500,45484,13149,1569,943,549,392,964,-1
GRMN0241,GRMN024110.jpg,37.384,-121.971,1874,4994,4568,4686,3005,5603,14300,29563,44576,42705,14792,1644,704,483,349,1154,-1
GRMN0241,GRMN024111.jpg,37.384,-121.971,1469,3758,4560,4446,2947,4455,17845,36790,45658,34512,14052,1403,718,381,378,1628,-1
GRMN0241,GRMN024112.jpg,37.384,-121.971,1444,4316,4653,4444,2290,5044,16583,34010,45441,38068,12979,2138,822,521,401,1846,-1
GRMN0241,GRMN024113.jpg,37.384,-121.971,1636,6452,10072,4641,4504,5694,12867,32485,49400,37432,7760,897,487,306,215,152,-1
GRMN0241,GRMN024114.jpg,37.384,-121.971,79,89,425,1374,2972,2500,2099,1535,7479,14921,32150,43338,47634,16268,1003,1134,-1
GRMN0241,GRMN024115.jpg,37.384,-121.971,243,528,1784,2986,2278,1600,5037,13565,29523,45654,42585,26892,1331,288,188,518,-1
GRMN0241,GRMN024116.jpg,37.384,-121.971,448,1062,2796,2970,1767,2754,10275,16950,42517,48023,39746,4592,379,202,189,330,-1
GRMN0241,GRMN024117.jpg,37.384,-121.971,944,2681,7095,4170,1862,3606,11672,19393,41450,47765,29255,3355,799,481,282,190,-1
GRMN0241,GRMN024118.jpg,37.384,-121.971,1139,3726,4287,5170,2276,2455,12275,23289,49450,44132,22211,1602,652,411,346,1579,-1
GRMN0241,GRMN024119.jpg,37.384,-121.971,1362,3889,3921,4314,2028,3078,12271,23210,46158,41869,27209,2135,718,509,578,1751,-1
GRMN0241,GRMN024120.jpg,37.384,-121.971,1361,3818,8462,4754,2305,4328,12501,25586,47988,40367,20869,1161,569,391,293,247,-1
GRMN0241,GRMN024121.jpg,37.384,-121.971,271,636,1477,2614,1324,1473,9238,17571,41299,46744,40504,9976,610,505,319,439,-1
GRMN0241,GRMN024122.jpg,37.384,-121.971,485,913,1469,2301,1265,1930,9368,15208,36776,50299,42944,9019,1356,664,371,632,-1
GRMN0241,GRMN024123.jpg,37.384,-121.971,415,658,1242,2457,1856,1345,9887,18152,37299,51522,38007,10615,575,356,236,378,-1
GRMN0242,GRMN024201.jpg,37.3927,-122.0014,348,842,1282,2163,1205,1274,10292,11293,34068,59264,42282,7971,821,711,440,744,1
GRMN0242,GRMN024202.jpg,37.3927,-122.0014,431,1087,2288,2494,1223,2541,11441,15890,46993,51808,31526,5403,845,489,257,284,1
GRMN0242,GRMN024203.jpg,37.3927,-122.0014,790,3443,3198,3472,1739,2762,11111,17437,45985,47385,32760,3100,877,446,213,282,1
GRMN0242,GRMN024204.jpg,37.3927,-122.0014,1559,6971,6543,3413,2273,3277,12792,23064,36119,42175,29836,5385,489,206,223,675,1
GRMN0242,GRMN024205.jpg,37.3927,-122.0014,554,1442,13476,2180,1795,3515,11668,19981,38581,43460,31785,4676,331,374,533,649,1
GRMN0242,GRMN024206.jpg,37.3927,-122.0014,1246,3527,3604,3113,2133,3370,10104,18082,41265,48440,32640,4153,1456,717,478,672,1
GRMN0242,GRMN024207.jpg,37.3927,-122.0014,424,866,1670,2604,1036,3076,12386,15908,44821,50557,36643,2905,613,429,430,632,1
GRMN0242,GRMN024208.jpg,37.3927,-122.0014,123,615,3099,2434,987,3083,13201,20036,46925,46536,34339,2889,147,107,129,350,1
GRMN0242,GRMN024209.jpg,37.3927,-122.0014,132,443,1250,2096,1397,2455,11780,17963,37995,46390,44169,6834,298,475,586,737,1
GRMN0242,GRMN024210.jpg,37.3927,-122.0014,277,675,1593,1960,1187,2374,12730,20087,39871,45451,38088,8853,459,177,210,1008,1
GRMN0242,GRMN024211.jpg,37.3927,-122.0014,94,507,1296,2503,1453,1955,11527,18466,41997,49551,38389,6081,252,177,146,606,1
GRMN0242,GRMN024212.jpg,37.3927,-122.0014,181,657,1682,2882,1449,3084,15871,23092,39764,46332,36042,2279,681,413,243,348,1
GRMN0242,GRMN024213.jpg,37.3927,-122.0014,449,676,1784,3206,1013,3987,17589,24079,40161,44028,33611,2258,491,376,521,771,1
GRMN0242,GRMN024214.jpg,37.3927,-122.0014,305,1123,4628,1672,1495,4569,17240,21354,37300,54576,28506,850,273,265,308,536,1
GRMN0242,GRMN024215.jpg,37.3927,-122.0014,36,117,499,553,1483,2298,1824,1200,4263,11539,18415,40336,53148,35549,1777,1963,1
GRMN0242,GRMN024216.jpg,37.3927,-122.0014,39,302,695,1383,1004,1159,6147,11753,20970,40187,50634,35695,4096,253,135,548,1
GRMN0242,GRMN024217.jpg,37.3927,-122.0014,31,337,945,1323,1113,1823,10588,17486,43925,49282,38531,8485,322,177,159,473,1
GRMN0242,GRMN024218.jpg,37.3927,-122.0014,395,890,1145,1661,1468,2951,17578,26609,38316,54629,23852,3581,615,424,298,588,1
GRMN0242,GRMN024219.jpg,37.3927,-122.0014,2119,7726,10335,6399,2023,2564,8316,20485,44801,41686,20306,6449,615,297,250,629,1
GRMN0242,GRMN024220.jpg,37.3927,-122.0014,1128,4167,4751,2904,1777,3698,15511,31491,39667,34398,30757,3041,726,355,277,352,1
GRMN0242,GRMN024221.jpg,37.3927,-122.0014,177,361,939,1486,963,2064,8395,16454,31822,56495,48787,5262,601,391,225,578,1
GRMN0242,GRMN024222.jpg,37.3927,-122.0014,841,1378,2602,2030,1771,3032,9603,20707,38776,50122,38325,2828,878,556,443,1108,1
GRMN0242,GRMN024223.jpg,37.3927,-122.0014,1171,4234,5006,4007,2790,2329,11450,22526,34915,48829,28769,3118,1647,1434,1061,1714,1
GRMN0243,GRMN024301.jpg,37.3963,-122.0148,1467,4471,4834,3638,2941,2835,13480,24015,39052,50391,21036,2241,1855,753,481,1510,0
GRMN0243,GRMN024302.jpg,37.3963,-122.0148,1108,2202,3001,3478,3470,3409,9704,24046,46136,48110,22812,3251,1805,726,616,1126,0
GRMN0243,GRMN024303.jpg,37.3963,-122.0148,1204,2893,3811,4155,3744,3150,8257,22262,42864,50968,24066,3159,2051,680,588,1148,0
GRMN0243,GRMN024304.jpg,37.3963,-122.0148,1544,4613,6176,5302,2505,2928,10281,22286,44430,41697,23731,4702,2108,811,587,1299,0
GRMN0243,GRMN024305.jpg,37.3963,-122.0148,1221,3548,4931,4373,3785,3048,6184,18203,36874,49394,31603,8085,1832,483,317,1119,0
GRMN0243,GRMN024306.jpg,37.3963,-122.0148,1279,3344,4099,4543,3165,3459,8254,20753,39026,49869,26971,6672,930,546,593,1497,0
GRMN0243,GRMN024307.jpg,37.3963,-122.0148,1699,3851,4130,4762,3372,3189,10484,26291,43386,42434,20541,5715,2001,850,873,1422,0
GRMN0243,GRMN024308.jpg,37.3963,-122.0148,1031,4358,6484,4027,2022,2536,7655,15939,38156,46756,34023,7435,1399,1088,982,1109,0
GRMN0243,GRMN024309.jpg,37.3963,-122.0148,1069,4778,8654,3865,2335,2650,8875,26632,43769,39960,21770,4980,2722,572,812,1557,0
GRMN0243,GRMN024310.jpg,37.3963,-122.0148,1689,5189,8028,3751,1907,2798,5815,18935,37773,44688,26612,10037,5111,555,624,1488,0
GRMN0243,GRMN024311.jpg,37.3963,-122.0148,1393,7925,13836,4729,1924,2133,5228,11922,35370,48129,28344,9520,2698,453,279,1117,0
GRMN0243,GRMN024312.jpg,37.3963,-122.0148,994,5327,13499,4183,2139,2139,6059,8951,24527,56180,39714,7961,1028,541,441,1317,0
GRMN0243,GRMN024313.jpg,37.3963,-122.0148,32,191,533,1664,2086,2170,2009,6252,14642,25605,45466,39203,28435,4033,462,2217,0
GRMN0243,GRMN024314.jpg,37.3963,-122.0148,144,494,1695,3336,3057,2262,2430,5868,12341,28753,54106,39590,16043,2821,662,1398,0
GRMN0243,GRMN024315.jpg,37.3963,-122.0148,124,214,721,1853,1788,1482,2190,5699,15724,35689,52297,38254,9194,2883,2752,4136,0
GRMN0243,GRMN024316.jpg,37.3963,-122.0148,334,984,1321,1945,1242,2245,7111,12912,27341,55391,45545,14122,865,998,929,1715,0
GRMN0243,GRMN024317.jpg,37.3963,-122.0148,203,296,999,2679,1815,1761,6798,13991,37560,51863,38365,10359,5018,1487,360,1446,0
GRMN0243,GRMN024318.jpg,37.3963,-122.0148,637,1384,2213,2957,2104,2433,7728,16664,44614,49450,28283,8678,3879,614,528,2834,0
GRMN0243,GRMN024319.jpg,37.3963,-122.0148,2401,18485,22438,3136,3878,5306,24633,58791,23480,8233,1930,373,265,310,551,790,0
GRMN0243,GRMN024320.jpg,37.3963,-122.0148,14,108,389,1636,2103,1020,4855,11841,24420,55179,44531,18127,6871,1539,329,2038,0
GRMN0243,GRMN024321.jpg,37.3963,-122.0148,124,369,1355,2425,1002,2491,9570,16048,39471,55146,31668,8555,3477,827,243,2229,0
GRMN0243,GRMN024322.jpg,37.3963,-122.0148,546,1153,2742,1951,1005,3479,9179,17269,36139,46248,33035,15282,4448,485,236,1803,0
GRMN0243,GRMN024323.jpg,37.3963,-122.0148,564,1832,3986,3457,1077,1993,7688,12107,28266,50310,41938,15470,1717,744,452,3399,0
GRMN0244,GRMN024401.jpg,37.3988,-122.0258,1601,4851,5918,4007,2228,2030,6727,14181,28082,41402,44689,8483,2216,935,860,6790,0
GRMN0244,GRMN024402.jpg,37.3988,-122.0258,1380,6032,7885,5385,2628,2165,6202,14121,35093,52761,31712,3793,1767,898,909,2269,0
GRMN0244,GRMN024403.jpg,37.3988,-122.0258,914,3523,2481,2980,1909,2350,6394,12137,32711,52947,43080,7312,1399,1335,1100,2428,0
GRMN0244,GRMN024404.jpg,37.3988,-122.0258,1572,6543,3255,2494,1509,3062,6398,12310,29227,51102,41126,10250,2220,1189,711,2032,0
GRMN0244,GRMN024405.jpg,37.3988,-122.0258,727,2800,5893,3002,2126,2155,5978,10912,28548,48610,39935,13884,6602,1535,779,1514,0
GRMN0244,GRMN024406.jpg,37.3988,-122.0258,1600,5555,7086,4886,2090,2847,7163,15353,30808,50146,34892,6481,2668,968,734,1723,0
GRMN0244,GRMN024407.jpg,37.3988,-122.0258,1570,4247,4489,3008,1646,4508,10920,22515,38450,44213,27725,5892,2915,944,749,1209,0
GRMN0244,GRMN024408.jpg,37.3988,-122.0258,996,2530,3546,3187,1796,4670,10533,23343,41608,44027,26535,6243,2465,1153,741,1627,0
GRMN0244,GRMN024409.jpg,37.3988,-122.0258,966,2646,3018,2988,1996,5087,9159,23471,43412,45884,22647,8031,2325,977,654,1739,0
GRMN0244,GRMN024410.jpg,37.3988,-122.0258,1368,3219,4192,2486,1834,5106,11379,25804,39015,40150,26129,8930,1936,931,860,1661,0
GRMN0244,GRMN024411.jpg,37.3988,-122.0258,631,883,3698,2818,1953,5332,9457,22032,43265,45084,27066,7519,2614,551,272,1825,0
GRMN0244,GRMN024412.jpg,37.3988,-122.0258,528,1314,2895,2984,2068,4182,11643,25977,46069,40924,25255,7076,1234,382,626,1843,0
GRMN0244,GRMN024413.jpg,37.3988,-122.0258,569,1780,2245,2041,1711,5488,14834,26296,40486,39367,27086,8503,1173,732,1209,1480,0
GRMN0244,GRMN024414.jpg,37.3988,-122.0258,556,1420,1935,2539,1698,5918,10681,24334,47938,42596,21804,8315,1472,385,1162,2247,0
GRMN0244,GRMN024415.jpg,37.3988,-122.0258,1429,4336,29883,21692,4018,5356,11301,26410,36448,17824,8806,3973,1779,378,169,1198,0
GRMN0244,GRMN024416.jpg,37.3988,-122.0258,1909,4163,5074,3849,1794,2771,9684,25252,40892,42031,20921,8654,5278,367,273,2088,0
GRMN0244,GRMN024417.jpg,37.3988,-122.0258,612,1640,2951,3212,1790,3974,9226,23864,42246,42343,26507,9382,4106,781,285,2081,0
GRMN0244,GRMN024418.jpg,37.3988,-122.0258,827,3681,10555,2683,1935,4834,18415,32528,30239,26211,26552,9587,2800,765,1051,2337,0
GRMN0244,GRMN024419.jpg,37.3988,-122.0258,1384,5118,9379,4186,2007,2661,8874,20036,30753,38353,33177,10764,4700,957,517,2134,0
GRMN0244,GRMN024420.jpg,37.3988,-122.0258,757,3919,7757,3276,1752,2120,10582,27936,42927,39304,20777,5901,4573,1384,802,1233,0
GRMN0244,GRMN024421.jpg,37.3988,-122.0258,308,588,927,1611,1734,3122,10005,16340,44544,47879,27916,8966,7292,707,932,2129,0
GRMN0244,GRMN024422.jpg,37.3988,-122.0258,25,301,1135,1832,1685,2185,6179,13761,31633,35736,23547,20350,26046,3348,1540,5697,0
GRMN0244,GRMN024423.jpg,37.3988,-122.0258,114,273,2217,3377,4560,7606,10405,48008,46066,23636,13678,5026,4588,2070,1522,1854,0
GRMN0245,GRMN024501.jpg,37.401,-122.0271,19,182,3223,2399,2440,6427,12331,41100,45292,27439,15512,7026,5931,1572,1720,2387,1
GRMN0245,GRMN024502.jpg,37.401,-122.0271,236,261,2492,1032,1701,3717,8308,21493,42085,41848,32242,10844,2522,2283,1588,2348,1
GRMN0245,GRMN024503.jpg,37.401,-122.0271,272,541,2849,2647,2386,3086,6842,8380,31776,50142,32690,9865,11679,6697,3000,2148,1
GRMN0245,GRMN024504.jpg,37.401,-122.0271,518,1001,2637,3490,4400,5686,7814,8426,53421,40968,16526,9483,11831,5054,2229,1516,1
GRMN0245,GRMN024505.jpg,37.401,-122.0271,227,729,2598,4464,1924,2538,6984,9483,32716,46779,28082,12708,5372,6058,11044,3294,1
GRMN0245,GRMN024506.jpg,37.401,-122.0271,108,514,30671,32826,28667,19507,13914,11438,8060,7033,7069,6355,3520,3332,1222,764,1
GRMN0245,GRMN024507.jpg,37.401,-122.0271,0,61,474,1005,1799,2919,2575,3549,6394,8163,11977,32637,65648,28673,6494,2632,1
GRMN0245,GRMN024508.jpg,37.401,-122.0271,226,577,2171,2208,3595,3963,5178,6921,13089,26580,44151,28190,28781,5537,1933,1900,1
GRMN0245,GRMN024509.jpg,37.401,-122.0271,793,8607,10572,18402,11937,8034,10974,13771,11626,17712,22511,17385,15903,3347,1871,1555,1
GRMN0245,GRMN024510.jpg,37.401,-122.0271,1274,15891,13865,14949,7672,8810,10417,14041,11363,20258,17574,22920,9118,3331,2006,1511,1
GRMN0245,GRMN024511.jpg,37.401,-122.0271,764,13971,13329,15945,8093,8567,10530,13830,12159,19680,18574,22254,10605,3293,1905,1501,1
